雄鹿	-7.079304738794181	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
德鲁	-6.945773346169658	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
德里	-7.233455418621439	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
扎尼	-7.233455418621439	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
法甲	-7.233455418621439	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
万达	-7.233455418621439	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
盈方	-7.079304738794181	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
乐视	-6.945773346169658	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
总裁	-7.233455418621439	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
游戏	-9.025214887849494	-9.313799080344413	-4.021316203475386	-9.656627474604603	-9.796959689126295	
希望	-6.945773346169658	-9.313799080344413	-8.7877545370596	-8.558015185936492	-8.187521776692195	
俱乐部	-7.233455418621439	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.10381250856635	
三分	-6.192001543793277	-9.313799080344413	-8.7877545370596	-9.656627474604603	-9.796959689126295	
暴风	-7.233455418621439	-9.313799080344413	-9.480901717619545	-8.963480294044658	-9.796959689126295	
目前	-6.317164686747284	-9.313799080344413	-6.485169444065555	-8.558015185936492	-7.494374596132249	
2015	-6.945773346169658	-9.313799080344413	-8.382289428951436	-9.656627474604603	-8.187521776692195	
中场	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
领先	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
中国男足	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
卡塔尔	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
对阵	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
开赛	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
上场	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
猛龙	-7.233455418621439	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
篮板	-6.540308238061494	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
克莱	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
卢	-7.079304738794181	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
中资	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
乐队	-9.025214887849494	-9.313799080344413	-9.480901717619545	-9.656627474604603	-4.753534572207048	
保持	-6.7226297948554485	-9.313799080344413	-7.40146017593971	-8.047189562170502	-9.10381250856635	
音乐	-9.025214887849494	-9.313799080344413	-8.7877545370596	-8.558015185936492	-4.79974741536218	
专辑	-9.025214887849494	-9.313799080344413	-9.480901717619545	-9.656627474604603	-4.855317266516991	
国	-7.233455418621439	-9.313799080344413	-8.7877545370596	-9.656627474604603	-9.10381250856635	
战绩	-6.945773346169658	-7.234357538664577	-9.480901717619545	-9.656627474604603	-9.796959689126295	
亚洲	-6.827990310513274	-9.313799080344413	-9.480901717619545	-7.2587322018062315	-9.796959689126295	
年	-5.175067286139435	-6.094923255476212	-6.590529959723381	-6.766255716708438	-4.968645951823994	
参加	-7.079304738794181	-8.215186791676302	-9.480901717619545	-8.558015185936492	-9.10381250856635	
冠军	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.10381250856635	
尽快	-7.415776975415393	-8.620651899784468	-9.480901717619545	-9.656627474604603	-9.796959689126295	
机会	-7.233455418621439	-9.313799080344413	-9.480901717619545	-8.963480294044658	-9.796959689126295	
国际	-7.233455418621439	-9.313799080344413	-9.480901717619545	-8.963480294044658	-9.796959689126295	
五年	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.10381250856635	
项目	-7.415776975415393	-8.620651899784468	-9.480901717619545	-9.656627474604603	-9.796959689126295	
拿下	-7.079304738794181	-9.313799080344413	-8.094607356499655	-8.270333113484712	-9.796959689126295	
拉	-7.233455418621439	-7.9275047192245225	-9.480901717619545	-8.963480294044658	-9.796959689126295	
英格兰	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
主场	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
富勒姆	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
小将	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
迪亚斯	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
参赛	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
意大利	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
做到	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
进球	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
球迷	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
有意	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
名额	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
记者	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
缺席	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
英冠	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
命中	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
汤普森	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
26	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
三分球	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
临时	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
管理层	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
似乎	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
法网	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
终止	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
豪门	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
阿森纳	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
光大	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
席尔瓦	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
转播	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
入股	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
拉加	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
代尔	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
股东	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
体育产业	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
大卫	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
退休	-7.415776975415393	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
老爷子	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
至今	-6.945773346169658	-8.620651899784468	-8.382289428951436	-8.558015185936492	-8.698347400458186	
公司	-6.460265530387957	-9.313799080344413	-7.534991568564232	-8.270333113484712	-6.705917235767979	
此前	-7.415776975415393	-8.620651899784468	-9.480901717619545	-9.656627474604603	-9.10381250856635	
报道	-7.415776975415393	-9.313799080344413	-8.7877545370596	-9.656627474604603	-9.10381250856635	
阵容	-7.233455418621439	-9.313799080344413	-9.480901717619545	-9.656627474604603	-8.698347400458186	
手中	-7.415776975415393	-9.313799080344413	-8.7877545370596	-9.656627474604603	-9.10381250856635	
在	-4.514355381332644	-4.969993658490729	-4.575626939181116	-4.639347637789678	-4.523960130562548	
8	-6.540308238061494	-8.620651899784468	-6.915952360158009	-8.558015185936492	-9.10381250856635	
过去	-7.233455418621439	-9.313799080344413	-8.7877545370596	-8.047189562170502	-9.796959689126295	
5	-6.540308238061494	-7.116574503008193	-6.708312995379765	-9.656627474604603	-8.410665328006404	
次	-6.945773346169658	-8.215186791676302	-8.7877545370596	-9.656627474604603	-9.796959689126295	
依然	-7.079304738794181	-9.313799080344413	-7.534991568564232	-8.558015185936492	-9.10381250856635	
中国	-6.080775908683053	-7.9275047192245225	-7.689142248391491	-7.171720824816602	-6.159373529399909	
保证	-7.638920526729604	-8.620651899784468	-9.480901717619545	-9.656627474604603	-9.796959689126295	
场	-7.638920526729604	-9.313799080344413	-9.480901717619545	-8.963480294044658	-9.796959689126295	
总部	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.10381250856635	
万美元	-7.638920526729604	-9.313799080344413	-8.7877545370596	-9.656627474604603	-9.796959689126295	
进军	-7.638920526729604	-9.313799080344413	-9.480901717619545	-8.963480294044658	-9.796959689126295	
买下	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.10381250856635	
给	-6.460265530387957	-7.522039611116358	-8.382289428951436	-7.171720824816602	-7.088909488024085	
据	-7.079304738794181	-8.620651899784468	-7.283677140283326	-8.963480294044658	-9.796959689126295	
30	-7.233455418621439	-8.215186791676302	-8.382289428951436	-8.558015185936492	-9.10381250856635	
消息	-7.415776975415393	-9.313799080344413	-8.094607356499655	-8.963480294044658	-9.796959689126295	
不到	-7.415776975415393	-7.9275047192245225	-9.480901717619545	-9.656627474604603	-9.10381250856635	
和	-4.914341023676183	-5.009733987140243	-5.696712083701284	-5.202280178351095	-5.3902404418620415	
14	-6.7226297948554485	-6.541210358104632	-8.094607356499655	-8.963480294044658	-9.10381250856635	
得到	-6.252626165609713	-8.620651899784468	-9.480901717619545	-7.864868005376548	-8.00520021989824	
发行	-9.025214887849494	-9.313799080344413	-7.689142248391491	-9.656627474604603	-5.492894595922126	
遭遇	-7.638920526729604	-9.313799080344413	-8.7877545370596	-8.963480294044658	-9.796959689126295	
带领	-7.638920526729604	-8.215186791676302	-9.480901717619545	-9.656627474604603	-9.796959689126295	
拿到	-7.638920526729604	-9.313799080344413	-8.382289428951436	-9.656627474604603	-9.796959689126295	
这场	-7.638920526729604	-8.215186791676302	-9.480901717619545	-9.656627474604603	-9.796959689126295	
优势	-7.638920526729604	-8.620651899784468	-8.7877545370596	-9.656627474604603	-9.796959689126295	
欧洲	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-8.698347400458186	
联合	-7.638920526729604	-9.313799080344413	-8.382289428951436	-9.656627474604603	-9.796959689126295	
战略	-7.638920526729604	-9.313799080344413	-9.480901717619545	-8.558015185936492	-9.796959689126295	
参与	-7.638920526729604	-9.313799080344413	-8.7877545370596	-9.656627474604603	-9.10381250856635	
大将	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
德布	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
两球	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
近年来	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
前场	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
上半场	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
传球	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
击败	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
一轮	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
伤	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
续约	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
尤文图斯	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
西班牙	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
商谈	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
转会	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
事宜	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
到期	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
尤文	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
埃姆雷	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
詹	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
前往	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
踢球	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
罗	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
本赛季	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
队友	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
中国足协	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
足协	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
重返	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
不但	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
带队	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
利好	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
因凡	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
蒂诺	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
亚足联	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
储备	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
战胜	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
绿色通道	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
确定	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
亚洲杯	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
前方	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
毒蛇	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
登场	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
重用	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
东部	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
周琦在	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
上演	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
名宿	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
兰帕德	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
昔日	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
平	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
不败	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
打进	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
自信	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
开局	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
进八强	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
全胜	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
连胜	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
淘汰	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
两支	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
三节	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
助攻	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
顿	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
卡	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
抢断	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
公牛	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
库里	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
手感	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
汤神	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
大比分	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
半场	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
教头	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
泰伦卢	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
助理	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
下课后	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
负	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
詹姆斯	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
烂摊子	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
网球	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
费	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
资产	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
因	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
其告	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
法庭	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
伙伴	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
F1	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
控股	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
交易	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
接盘	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
SportsProMedia	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
AC	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
丢掉	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
ElevenSports	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
懒熊	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
演讲	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
热点	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
萧华	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
读	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
穿戴	-7.926602599181384	-9.313799080344413	-9.480901717619545	-9.656627474604603	-9.796959689126295	
已经	-6.252626165609713	-7.9275047192245225	-6.8418443880042865	-6.823414130548386	-6.752437251402872	
个	-5.767118349828012	-5.5525989646508505	-7.534991568564232	-7.577185932924766	-7.232010331664759	
而且	-7.079304738794181	-8.215186791676302	-9.480901717619545	-7.864868005376548	-8.00520021989824	
是	-5.4698668263600805	-5.154915996984741	-5.4033642737138265	-4.368360443910067	-4.539464317098513	
取得	-7.233455418621439	-7.3678889312891	-8.7877545370596	-9.656627474604603	-8.698347400458186	
曾	-7.079304738794181	-9.313799080344413	-7.283677140283326	-9.656627474604603	-8.698347400458186	
分	-6.252626165609713	-7.522039611116358	-8.094607356499655	-8.047189562170502	-9.10381250856635	
离开	-7.415776975415393	-8.620651899784468	-9.480901717619545	-9.656627474604603	-8.00520021989824	
创立	-7.415776975415393	-9.313799080344413	-9.480901717619545	-8.963480294044658	-8.00520021989824	
失败	-7.638920526729604	-8.620651899784468	-9.480901717619545	-8.558015185936492	-9.10381250856635	
留下	-7.638920526729604	-9.313799080344413	-8.7877545370596	-8.963480294044658	-9.10381250856635	
依靠	-7.638920526729604	-8.620651899784468	-8.382289428951436	-9.656627474604603	-9.796959689126295	
29	-7.638920526729604	-8.215186791676302	-8.7877545370596	-9.656627474604603	-9.796959689126295	
2016	-7.638920526729604	-9.313799080344413	-9.480901717619545	-9.656627474604603	-8.410665328006404	
代理	-7.638920526729604	-9.313799080344413	-8.382289428951436	-9.656627474604603	-9.10381250856635	
采访	-7.638920526729604	-9.313799080344413	-9.480901717619545	-8.558015185936492	-9.10381250856635	
越军	-9.025214887849494	-4.969993658490729	-9.480901717619545	-9.656627474604603	-9.796959689126295	
3	-6.134843129953329	-5.7302801418883025	-7.40146017593971	-8.270333113484712	-7.851049540070981	
进	-7.926602599181384	-8.620651899784468	-9.480901717619545	-9.656627474604603	-9.796959689126295	
等待	-7.926602599181384	-9.313799080344413	-8.7877545370596	-9.656627474604603	-9.796959689126295	
